id,bid,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间,发布工具
5289761474610659,QBF6zjlrt,6253454836,郑报融媒体中心,【#机器人半马自主导航占比超四成#】#机器人半马摔倒率大幅下降#4月19日7时30分，1.2万余名人类跑者与100余支人形机器人赛队并肩出发，2026北京亦庄半程马拉松暨人形机器人半程马拉松正式拉开帷幕，这也是全球唯一一个让人类与双足机器人同场竞技的马拉松赛事。从去年“蹒跚学步”到今年“稳健奔跑”，这些钢铁身躯的每一步，都是科学技术迭代的真实写照。本次赛事分为自主导航和遥控两种参赛方式，两个组别加权系数分别是净时成绩的1.0与1.2。最令人动容的莫过于冠军的诞生——齐天大圣队的荣耀自研的自主导航机器人“闪电”以50分26秒夺得机器人组冠军，这一成绩超越了人类半程马拉松57分20秒的世界纪录。“今年机器人跑得真快！”这不仅是观众的感叹，更是技术突破的直观体现。据赛事组委会数据，本届参赛队伍中超四成采用自主导航模式，而去年这一比例几乎可以忽略不计。相比2025年首届赛事，今年的机器人半马实现了全方位突破。去年，仅有6台机器人完成比赛，最好成绩为2小时40分42秒，而今年，赛事规模扩容近5倍，参赛数量、参与范围、技术类型均创历史新高。据《环球时报》记者现场观察，今年摔倒的机器人较去年大幅减少，即便有个别机器人出现断臂、卡顿等状况，也能快速调整或自主停机，展现出较强的稳定性。这种进步离不开各团队的精心打磨。#程序员追不上机器人干脆开电瓶车跟#@密度新闻L密度新闻的微博视频,"机器人半马自主导航占比超四成,机器人半马摔倒率大幅下降,程序员追不上机器人干脆开电瓶车跟",0,0,1,2026-04-20 12:54,微博视频号
5289466282902369,QBxqscb2p,7941804318,你好我好大家都好_,#机器人冲线后兴奋跑偏被担架抬走#在北京亦庄人形机器人半程马拉松赛场上，一台刚冲线的宇树H1机器人突然失控栽进赛道隔离带，随后被工作人员用担架抬离，这一戏剧性画面迅速引爆全网热议。⚡事件核心：技术标杆的“意外翻车”高光与失控的反差宇树H1在赛前排位赛中以4分13秒跑完1.9公里多弯道赛道，按比例计算打破人类1500米世界纪录（峰值速度达10米/秒）。但在正赛冲线瞬间，因关节电机过热（超120℃）和长距离运动算法误差累积，突发姿态失衡，摇晃后栽入隔离带，尝试行走时二次摔倒，最终被担架紧急抬离。对比案例：拒绝救援的“机器人坚强”同一赛事中，荣耀“闪电”机器人在终点前200米撞广告牌摔倒后，未接受担架救援，自主调整姿态起身冲线夺冠，凸显不同技术路线的稳定性差异。,机器人冲线后兴奋跑偏被担架抬走,0,21,35,2026-04-19 17:21,棍铲请分享近期生活碎片
5289464618291807,QBxnLyN4P,2583001030,华俊竹de微博,北京机器人马拉松意外频出，摔倒、断电、零件脱落轮番上演，看似翻车不断，实则是人形机器人走向实用的必经试炼。这场赛事不是完美表演，而是真实路况下的极限压力测试。长距离奔跑、复杂地形与持续续航，把平衡算法、动力系统、机身可靠性的短板尽数暴露。多数机器人中途退场，恰恰说明人形运动技术仍处在从实验室走向户外的爬坡期，距离稳定可靠还有不小差距。事故不断不该被嘲笑，反而更具价值。在赛道上摔总比在生活场景中摔好，每一次故障都是迭代的数据，每一次修复都是技术的精进。从蹒跚跌倒到平稳完赛，正是机器人产业成长的真实模样。热闹背后是产业底气，失误之中藏着进步空间。不必苛责当下的笨拙，这场充满意外的马拉松，跑出的是中国机器人技术向前的坚定步伐。#机器人马拉松豆包变豆脚了##机器人半马显眼包合集##微博热点优质创作计划##一分钟精选视频扶持计划#L华俊竹de微博的微博视频,"机器人马拉松 豆包变豆脚了,机器人半马显眼包合集,微博热点优质创作计划,一分钟精选视频扶持计划",3,1,3,2026-04-19 17:15,官方管理员iPhone客户端
5289463950610529,QBxmH2yPf,2703190440,不懂球的半子,机器人跑者冲刺阶段意外摔倒，无法自主起身。莫名的心酸，有的人类跑者临近终点倒下，再也没有起来。#机器人终点线前摔倒##机器人半马冲线时刻##亦庄机器人半马开跑#L不懂球的半子的微博视频,"机器人终点线前摔倒,机器人半马冲线时刻,亦庄机器人半马开跑",0,0,1,2026-04-19 17:12,微博视频号
5289463425011572,QBxlQl1JO,7795816537,垵侒,机器人正在进行马拉松比赛，结果跑偏了摔倒了L垵侒的微博视频,,1,0,1,2026-04-19 17:10,微博视频号
5289462197911846,QBxjRxceq,6999986787,屿冬绘,#机器人冲线后兴奋跑偏被担架抬走#宇树H1在冲线瞬间因关节电机过热（超120℃）和长距离运动导致的算法误差累积，突然失衡跑偏，撞入赛道旁隔离带并倒地无法起身。现场安保人员被吓到后，工作人员启动应急预案，用担架将其抬离。对比案例：同一赛事中，荣耀“闪电”机器人距终点200米撞广告牌摔倒后，拒绝担架救援并自主起身冲线夺冠，凸显技术差异。,机器人冲线后兴奋跑偏被担架抬走,0,0,0,2026-04-19 17:05,iQOO Neo11
5289462117960750,QBxjJxoXc,1880087643,北京新闻广播,【#北半马机器人闪电夺冠的背后#】#北半马机器人跌倒又爬起活人感十足##北半马机器人不语一味闷头跑#今天（19日），2026北京亦庄人形机器人半程马拉松鸣枪开跑。来自齐天大圣战队自主导航机器人“闪电”以50分26秒（净用时）的成绩夺得冠军。这回万众瞩目的冠军不是首个冲线，也不是遥控，它的未来不止步于速度——（@北京新闻广播记者孙笑一）L北京新闻广播的微博视频,"北半马机器人闪电夺冠的背后,北半马机器人跌倒又爬起活人感十足,北半马机器人不语一味闷头跑",0,0,4,2026-04-19 17:05,微博视频号
5289461583712210,QBxiSfzIm,6453440103,Dorami叮当,谁能想到，严肃的科技赛事机器人马拉松，直接变成了大型欢乐现场，从智能豆包秒变灵活豆脚，沉浸式围观这场超有趣的机甲赛跑！全球首个人形机器人半程马拉松开赛，各路机器人选手齐聚赛道，本该是科技感拉满的竞技时刻却意外频发笑点不断。有的机器人刚跑300米就重心不稳摔倒，零件散落一地；更有选手跑到中途直接“头身分离”，化身无头勇士依旧倔强前行，工程师们全程手忙脚乱抢修画面又好笑又暖心。它们步态各异，有的步伐稳健，有的摇摇晃晃，像极了刚学走路的小朋友，完全打破了机器人高冷的刻板印象。这场马拉松不只是科技比拼，更满是治愈的欢乐，看着这些努力奔跑的机甲小家伙，才发现硬核科技也能如此可爱，这样的机器人马拉松，真的越看越上头！每天摸鱼打卡超话#机器人马拉松豆包变豆脚了#LDorami叮当的微博视频,机器人马拉松 豆包变豆脚了,0,111,64,2026-04-19 17:02,每天摸鱼打卡超话
5289460149257746,QBxgyCQmu,1639225703,烈焰童子,机器人血糖太低跑不动摔倒，爆一地装备🤣L烈焰童子的微博视频,,6,12,36,2026-04-19 16:57,微博视频号
5289459303584389,QBxfcf2sJ,5092474123,华媒热榜,宇树H1机器人半马赛场终点“累倒”，现场工作人员紧急用担架将其抬离赛道；这台H1此前排位赛中曾跑出亮眼成绩，被视作热门选手《科创板日报》19日讯，《科创板日报》记者现场获悉，4月19日，2026北京亦庄人形机器人半程马拉松终点，备受关注的宇树H1机器人在赛道上突发姿态失控，摇摇晃晃失去平衡摔倒。现场工作人员立即启动应急方案，用担架将其抬离赛道。这台H1此前排位赛中曾跑出亮眼成绩，被视作热门选手。同日稍早前，宇树科技发布消息称，16号北京人形机器人马拉松排位赛，宇树H1（2023年改版）自主跑完1.9公里多弯道赛程，用时4分13秒，打破人类1500米世界纪录（按比例计算）。来源：荆楚网综合O网页链接,,0,0,0,2026-04-19 16:53,分享按钮
5289459257446293,QBxf7vf7v,1730231902,一首放克救地球,#2026机器人半马#宇树家的，别的机器人摔倒，它看热闹，还鼓掌,2026机器人半马,0,0,0,2026-04-19 16:53,万物自明✨iPhone 17 Pro Max
5289761133563166,QBF61eWWq,5210241556,小荷才露尖尖角怒放_416,《机器人爆笑摔倒瞬间》播放量：1.2万点赞量：68O网页链接,,0,0,0,2026-04-20 12:53,百度App
5289760563921217,QBF56gs5r,1895096900,深圳新闻网,【#机器人半马自主导航占比超四成#】#机器人半马摔倒率大幅下降#4月19日7时30分，1.2万余名人类跑者与100余支人形机器人赛队并肩出发，2026北京亦庄半程马拉松暨人形机器人半程马拉松正式拉开帷幕，这也是全球唯一一个让人类与双足机器人同场竞技的马拉松赛事。从去年“蹒跚学步”到今年“稳健奔跑”，这些钢铁身躯的每一步，都是科学技术迭代的真实写照。本次赛事分为自主导航和遥控两种参赛方式，两个组别加权系数分别是净时成绩的1.0与1.2。最令人动容的莫过于冠军的诞生——齐天大圣队的荣耀自研的自主导航机器人“闪电”以50分26秒夺得机器人组冠军，这一成绩超越了人类半程马拉松57分20秒的世界纪录。“今年机器人跑得真快！”这不仅是观众的感叹，更是技术突破的直观体现。据赛事组委会数据，本届参赛队伍中超四成采用自主导航模式，而去年这一比例几乎可以忽略不计。相比2025年首届赛事，今年的机器人半马实现了全方位突破。去年，仅有6台机器人完成比赛，最好成绩为2小时40分42秒，而今年，赛事规模扩容近5倍，参赛数量、参与范围、技术类型均创历史新高。据《环球时报》记者现场观察，今年摔倒的机器人较去年大幅减少，即便有个别机器人出现断臂、卡顿等状况，也能快速调整或自主停机，展现出较强的稳定性。这种进步离不开各团队的精心打磨。#程序员追不上机器人干脆开电瓶车跟#（@密度新闻）L密度新闻的微博视频,"机器人半马自主导航占比超四成,机器人半马摔倒率大幅下降,程序员追不上机器人干脆开电瓶车跟",0,0,4,2026-04-20 12:51,微博视频号
5289760396411845,QBF4PqU0R,5073450728,我爱歌萝夜,#机器人半马显眼包合集#有趣！半马大约10.5公里，高科技冠军机器人完成用时50分钟，低科技电驴11公里城市通勤半小时起。希望机器人半马，未来能在40分钟内自主完赛，途中不摔倒，不冷却，不用换电。将来可开发负重人类体重的比赛,机器人半马显眼包合集,0,1,0,2026-04-20 12:50,荣耀400 Pro
5289759645895264,QBF3CoJCU,7928561713,灵宝CASBOT机器人,从摔倒，到站稳。从站稳，到飞奔。从一个动作，到完整过程，机器人也跑进新的路程。这一程，致敬所有仍在向前的奔跑者。#灵宝CASBOT##机器人乐队##北京亦庄机器人半马#L灵宝CASBOT机器人的微博视频,"灵宝CASBOT,机器人乐队,北京亦庄机器人半马",0,0,1,2026-04-20 12:47,微博视频号
5289758298211084,QBF1rys4Q,1789681642,第一现场,【#机器人半马自主导航占比超四成#】#机器人半马摔倒率大幅下降#4月19日7时30分，1.2万余名人类跑者与100余支人形机器人赛队并肩出发，2026北京亦庄半程马拉松暨人形机器人半程马拉松正式拉开帷幕，这也是全球唯一一个让人类与双足机器人同场竞技的马拉松赛事。从去年“蹒跚学步”到今年“稳健奔跑”，这些钢铁身躯的每一步，都是科学技术迭代的真实写照。本次赛事分为自主导航和遥控两种参赛方式，两个组别加权系数分别是净时成绩的1.0与1.2。最令人动容的莫过于冠军的诞生——齐天大圣队的荣耀自研的自主导航机器人“闪电”以50分26秒夺得机器人组冠军，这一成绩超越了人类半程马拉松57分20秒的世界纪录。“今年机器人跑得真快！”这不仅是观众的感叹，更是技术突破的直观体现。据赛事组委会数据，本届参赛队伍中超四成采用自主导航模式，而去年这一比例几乎可以忽略不计。相比2025年首届赛事，今年的机器人半马实现了全方位突破。去年，仅有6台机器人完成比赛，最好成绩为2小时40分42秒，而今年，赛事规模扩容近5倍，参赛数量、参与范围、技术类型均创历史新高。据《环球时报》记者现场观察，今年摔倒的机器人较去年大幅减少，即便有个别机器人出现断臂、卡顿等状况，也能快速调整或自主停机，展现出较强的稳定性。这种进步离不开各团队的精心打磨。#程序员追不上机器人干脆开电瓶车跟#@密度新闻L密度新闻的微博视频,"机器人半马自主导航占比超四成,机器人半马摔倒率大幅下降,程序员追不上机器人干脆开电瓶车跟",1,0,1,2026-04-20 12:42,微博视频号
